index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,id,processed_tweets,LOC,place,loc_pretrained
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1997E+18,"stop and smell the flowers                 singapore https www instagram compb5x4hbrnhs  igshid nkjmwu8535rb",,"Central Region, Singapore",
guys,0.965873837,0.612028718,0.168325067,-0.066626191,-0.184095144,-0.131370232,1.965908408,0.564231515,0.02653865,0.800609946,-0.308572918,0.200997159,-5.068051338,0.029364305,-0.851964295,0.526954532,-0.351045102,-1.187117934,-0.350732297,0.315877229,0.097786538,-0.100076042,-0.318270981,0.344111234,-0.358962178,0.882819295,-0.083702557,-0.162535414,0.42579779,-0.655030131,-0.366426587,0.283536673,0.493396401,0.551151574,0.626474023,-0.30049786,0.182438686,0.296373248,-0.206505209,0.9714818,-1.132443428,-0.139856115,0.324483305,0.569436491,-0.255484998,-0.094657302,-0.154256955,0.12124718,-0.075723037,-0.010761197,1.19983E+18,"aldubnation alert oht 28th nov 19 morning all happy weeksary maichard lets be happy guys smell the season to be jolly     cuenca pic twitter com8vxtjx4ovt",,Seasons View,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.20148E+18,oh my i can smell pancakes ,,"West Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.20177E+18,some taxis have certain type of smell that makes me want to throw up  ,,Singapore,
conditioning,-0.081073418,-0.342009962,-0.103442855,-1.338298917,-0.130321309,1.33826828,1.024022222,-0.545678973,0.482193291,-1.098672509,0.227982014,0.383125216,-2.027035236,1.137349248,0.754219592,0.658458412,0.29199329,0.043927234,-0.758897305,-0.634281278,-0.95230037,1.273625731,0.659769654,-0.624325812,0.185063645,1.179421663,0.306042939,1.107621431,-0.127946988,0.435342133,-0.824174643,-1.039323926,0.67321223,-0.502168715,0.090110861,-0.764334619,-0.212048203,0.830889821,0.615246415,1.646903276,0.672519386,0.827556908,0.391334921,-0.286305159,0.388908565,-0.237042144,0.344374955,0.531779468,-0.107462525,-0.488737375,1.20177E+18,a bit hard to describe like a synthetic plasticky and air conditioning smell lol ,,Singapore,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2018E+18,hi guys good morning i woke up to the gorgeous smell of gossip on twitter ,,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.20192E+18,shit i smell sarcasm hahahaha,,"North Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.20207E+18,ok my twitter is so messed up i can smell the toxicity,,"North-East Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.20215E+18,"great day of media in singapore couple of shots from and yahoosg thanks to tan and for the hospitality at 5 hrs later i still smell durian  thanks to yahoosg https www instagram compb5ppfeohk40 igshid eilkzjzhw5b8",,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.20217E+18,finally a layer of dry waste consisting of paper and sticks were put on top this can help with the smell it is important to allow air circulation but be sure to ensure there will be no stagnant water i learn all this from my grandmom i will give you all an update soon ,,"East Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.20227E+18,junhoe deadass said junbob nation rise n cheeky bobby smiling like a fool i smell love in the air,,"West Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.20227E+18,memasuki bulan2 para akuntan menyesali pilihan karirnya  i can smell the collective regrets,,"North-East Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.20247E+18,if want to show people that you care but you scared to tell them coz later they offended or what not arrr buy this for them else kemenyan bachin laaa you will smell all day errrrydaaaayyyy  https www instagram compb5rithbhs5  igshid fpvyue97roxx,,"Central Region, Singapore",
mopiko,-0.00304254,-0.001752862,0.005550532,0.007624897,0.003783184,0.002722618,0.00289558,0.002402347,-0.004497102,0.006318206,0.005281192,0.005790167,-0.016468296,-0.008490087,-0.007596818,0.001257158,0.008029655,-0.012334418,0.006833743,0.007456552,0.006309463,-0.003672545,-0.00247164,-0.000499975,0.000725578,0.014182902,0.006089018,0.013568143,0.004204129,-0.005944414,0.004285982,0.006164506,-0.000517216,-0.002626617,-0.003013593,-0.001596221,-0.011778449,0.003762663,0.003591983,0.01417084,-0.002938114,0.006406011,-0.010023429,-0.001519337,0.007560648,-0.007245688,0.00867038,-0.005618538,-0.00336459,0.007069803,1.20256E+18,i smell like mopiko i feel like mopiko ,,"West Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.20263E+18,im having this blocked nose and bc of that i actually cannot smell anything so bc of that i needed to take my meds so i went to the kitchen to take a drink and eat my meds that was already on my hand ,,"West Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.20263E+18,after pouring water into my cup and putting the jug back into place i didnt realise that there were two cups on the table due to my restricted sense of smell  sight i ended up taking the wrong cup,,"West Region, Singapore",
freshly,-0.431024164,-0.836032033,0.651672304,0.322039425,0.368234158,0.120408691,-0.461718261,-0.687398911,-0.627530038,-0.547815084,-0.982335687,-0.335954309,-1.66266489,0.349353045,-0.404175639,0.059783205,0.235802829,-0.460815579,-0.379965633,-0.283643961,-1.066164374,-0.309597641,-0.878631532,-1.113641858,-0.134771883,1.440522432,-1.506498933,0.848456323,0.081408307,-0.069004372,-0.349404693,1.592836857,-0.804399431,-0.323177606,-0.033820011,-0.430377007,-0.16741845,0.308515668,0.03102947,1.630946517,0.93901068,0.099247366,-0.271226108,-0.203916505,1.020264864,-0.752999783,1.21991837,0.36500302,-0.526457071,0.334459245,1.20275E+18,"i thought i was the only one that loved the smell of a freshly opened quality street tub clove cinnamon chocolate boxes  quite frankly christmas stinks https www theguardian comfood2019dec05jay rayner clove cinnamon chocolate boxes christmas stinks cmp shareandroidapptweet",,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.20315E+18,philippines  i can smell the crown gazini ganados is way far to thailand venezuela and colombia whaaaaa lets claim a b2b crown  ,,"North-East Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.20319E+18,"i really have missed trails its after such a long time i get to smell the trees muds air love it    pulau ubin singapore https www instagram compb5wovi3he8q igshid w04yh9hcyf1t",pulau ubin,"East Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.20329E+18,fml wanted to get another shot from the bottle  i dropped the entire bottle  now i smell like sake ,,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.20355E+18,i wanna smell him https twitter comrelijoonstatus1203111076281430023,,"North Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2037E+18,"i can smell thy yuletide spirit coursing through thy firmament can you that said in the spirit of sharing frapasbars seasonal set has 2 options for you folks yah 2 pax festive menu  85 https www instagram compb50tgq1fyir igshid 1h83btru11zu6",,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.20385E+18,you know the smell after rain usually smells good but idk why today it smells like trash water ,,"West Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.20399E+18,love the scented smell of my hand cream its smells like edible cherries infused with roses okay das it ,,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.20432E+18,orchids dont really smell pic twitter comvbrsdasveq,,Singapore Botanic Gardens,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2044E+18,fucking cold la siaaaaaa my nose is blocked cant smell or taste anythinggg,,"East Region, Singapore",
cabin,-1.113592267,-0.223606259,0.149213076,-0.508896589,-0.057808541,-0.070105463,0.873423517,-0.620476842,0.802745104,-0.666498125,0.238898322,0.206650048,-2.490786076,0.002675256,1.15719974,0.086095229,-0.007757448,0.474844784,-0.612137258,0.493448675,-0.117833473,-0.135881588,-0.460779279,-0.686779618,0.157082006,0.942427158,-0.651379287,0.566246569,-0.326636642,0.398151189,-0.206802651,0.559934974,0.023333406,0.367391318,-0.48675397,-0.475460351,0.033687666,0.22243908,0.493647724,-0.295136571,-0.151911244,0.363043159,-0.013953163,-0.675192356,0.052884202,1.333851099,0.458931297,-0.425038397,-0.005940589,0.973107815,1.20458E+18," asia rainy day in singapore with no shelter staircases jetstar you are too budget and the cabin smell bad pic twitter com2uznapgp8b",,Singapore Changi Airport (SIN),asia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.20473E+18,selling rearrry fast gotta smell good for the festive season dont be smelling like pekong king kong kapla hotak kau kay available online http bit lyupdsldclgn and in store  https www instagram compb57jcajn5gm igshid l1vlivf3ud4j,,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.20494E+18,fkkk i can smell that shit  https twitter commarsxniastatus1204765776017641472,,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.20495E+18,nose is super blocked cant smell and taste anything ughhh fts,,"East Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.20499E+18,if u were surrounded w books in your childhood if u tiptoed in the room full of books before parents woke up just to enjoy the feel  to explore that out of bounds shelf  if u r still nostalgic about the musty smell of that room then this book is for u celebrate the reader pic twitter comt7xomq4fmy,,Central Public Library,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.20543E+18,why do i smell ljs in the train ,,"North-East Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.20598E+18,what smell exactly jack https twitter comjackaverymusicstatus1205973543063822338,,"North-East Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2065E+18,smell examine eat try not to get crumbs all over yourself usually unsuccessful  how can someone be so cute just eating kaya toast   pic twitter comegbtuouovv,,Jewel Changi Airport,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.20661E+18,but you smell so good so i kinda fall asleep fast ,,"West Region, Singapore",
hapak,-0.258530557,0.239638954,-0.266437024,-1.416490912,-0.114349768,-0.34318161,-0.858293951,-0.923683465,0.300989538,0.348299026,0.119447052,-0.171275556,-0.031764992,-0.377416372,0.956556499,0.975898981,0.373806477,0.26980266,0.704198003,-0.235891208,-0.250014722,1.415542245,0.387679785,-0.110063717,-0.008743976,0.028630422,0.144010216,-0.456086159,-0.126095563,-0.215211689,0.576936305,1.100576043,0.76948601,-0.255228519,-1.428951263,-0.663839161,0.871944308,-0.042143762,0.750418365,-0.586595654,0.898306251,-0.7314744,-0.944453597,-1.084001899,-1.141605139,0.158783987,-0.311580688,-0.539314628,0.382747084,0.565629661,1.20673E+18,i think the hapak smell is because they dont air the house and let in some ventilation the windows are always closed and dark ,,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2068E+18,will drinking water neutralise the smell omg i learn smth new on twitter everyday ,,"North Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.20685E+18,"take time to smell the daisies  my favorite flower along with sunflowers    https www instagram compb6kqjsdbllw igshid j6xdrmq8pm72",,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.20726E+18,i dont care what you smell get in there,,Singapore,
cologne,-1.568897247,-0.496642023,0.199098378,0.037676379,-0.50952363,0.227667436,0.859547198,-0.228635147,-0.025613355,0.081334606,-0.189260826,0.382638723,-2.131426811,0.565029204,0.726398051,0.952286541,0.358754724,-0.730217814,0.122898012,-0.224216729,0.112375766,-0.777356446,0.737879276,-0.452334613,1.068974137,1.297272921,1.585916638,1.407111168,-0.361445546,-0.53669399,-0.03630545,0.642245412,0.34039259,-0.528263986,0.576423645,-0.813252747,-0.76757288,0.794274867,-0.374141812,1.333331585,0.499825269,-0.607679009,-1.58058393,-0.148526996,-0.518517077,-0.132405058,1.401488781,-0.456908286,-0.363803953,-0.294620484,1.20752E+18,guys cologne smell so good wtf,,"North Region, Singapore",
laundry,-0.460555792,-0.501716256,0.284004897,-0.322931826,0.311979622,0.344915777,0.684208393,-0.558471322,0.96123749,0.225906357,0.030868698,0.31990549,-2.591469049,0.917397499,0.006027389,0.618385494,0.119810097,-0.811868131,-1.081553221,0.256183654,-1.297904968,0.184749112,-0.198663324,0.254154861,-0.238134056,1.005725265,-0.282419831,0.590692759,0.045776322,-0.151739195,-0.019921536,0.598800898,0.124717161,0.036232777,-0.754097342,-0.310954124,0.048425477,0.922968149,0.786585331,0.495931,0.035741169,1.37505722,-0.884350896,-0.733469725,1.493995309,0.071787931,0.243422672,0.397642046,-0.3169218,-0.617338419,1.20779E+18,right why dont they just smell like fresh laundry or something https twitter comkguilainestatus1207784382733402112,,"Central Region, Singapore",
clothes,-0.739541471,-1.235731363,0.26412484,0.290183336,0.153755873,-0.402036071,1.446400881,-0.227830216,0.43522957,0.300147295,-0.117452472,0.390575141,-4.027966022,1.178449035,-0.816467285,0.562528729,-0.822911263,-1.148692012,-0.862158716,-0.096087448,-0.453045875,-0.664497614,0.527714431,0.602686048,-0.565596104,1.088235259,0.031347364,0.581915677,-0.281496137,-1.323987722,-0.439201653,0.787109792,0.39428848,0.05190238,0.1297068,-0.709985852,-0.351895958,0.759243667,0.341427177,-0.209696636,0.012962169,0.93474704,-0.636838138,-0.623088419,0.92125833,-0.26052025,1.565879107,0.39035964,-0.743562281,0.013802251,1.20779E+18,i mean does it have to smell like old clothes couldnt it smell like nicely washed clothes ,,"Central Region, Singapore",
old,-0.181441784,-0.200308353,0.330610573,0.099551231,-0.277758032,-0.38510713,1.082897425,0.440863997,-0.607968748,0.124099031,-0.189365178,0.099863768,-5.064667702,0.058767073,-0.279459804,-0.781806827,0.072478287,-0.450193256,-0.534401,0.158434704,-0.292916864,0.457201242,-0.178073242,-0.981719434,-0.63843137,0.498408318,-0.590766311,-0.671583593,-0.159299776,-0.758770049,-0.469220221,-0.024177162,-0.101456329,0.209480345,0.138069764,0.634535968,0.039524343,0.265617967,0.275208265,-0.374681264,-0.938782275,0.251018494,-0.198444441,0.020769518,-0.016463295,0.203738362,0.641889513,0.350880355,-0.269706368,0.417782098,1.20779E+18,yeah dont they wash them or do they wash them with old smell detergent its so strange at least use some febreze or something ,,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.20788E+18,i can smell the homophobia from here sis ,,"Central Region, Singapore",
girls,0.531050086,0.042117793,0.270299911,0.445886403,0.013247945,0.088620983,1.990864992,0.548937559,-0.529077053,0.841719925,-1.017732382,0.442345321,-4.66465044,0.438157409,-0.47779566,-0.225608006,-0.950760424,-1.372371316,0.246293142,0.237714723,0.553729057,-0.61448586,0.485667706,-0.365639567,0.315612078,0.592759371,-0.158327192,0.256617785,-0.529715002,-0.865685463,-0.17550005,-0.603579879,0.345875025,0.081905849,0.029028913,-0.382865369,-0.054931279,0.134241179,0.256556451,0.059159044,-1.521243453,-0.168037817,-0.233308002,0.459129363,-0.236786589,-0.523983419,0.879038632,0.258497,-0.023664571,0.041199613,1.20814E+18,man i remember when i was 15 and had no game and id be home alone horny as fuck like  girls smell so good   those were dark days,,"North Region, Singapore",
durian,-0.926375926,0.434635371,0.439159125,-0.770904601,-0.000836668,0.35342136,-0.39447245,0.229624152,0.874389946,1.251574993,-0.404269218,-0.572809875,-2.002628803,0.211080834,0.020762723,1.253609419,1.538916945,-1.384570837,0.467492551,0.206691682,-0.351163536,-0.146560267,-0.785673082,-0.172714785,0.168762624,0.238994911,-0.736528277,-0.139149591,0.761931539,-1.409801245,0.070793279,0.118070528,-0.044850871,-0.087925002,-1.102884293,-1.036275625,-0.217895329,-0.75202632,1.1843431,0.738842189,-1.189006805,-1.201231122,-0.87402904,-1.272229433,0.319559991,0.597649753,-0.178281441,-0.406518698,0.315479696,0.55442512,1.20857E+18,the smell of durian in the air lovely,,"East Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.20876E+18,every friday many activists come together and protest yet govts around the world choose to stay silent the effects of climate change will not remain silent though fires across australia and congo major flooding in malaysia and thailand wake up  smell the world ending,,"East Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.20929E+18,is that a lie i smell cant be since its the truth,,"East Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.20934E+18,edit it worked a lot of the wet compost turned to soil and the dry ones are in the process it does not produce any smell too https twitter comecoclubgstatus1202174522222247937 pic twitter comqkit6v7btz,,"Central Region, Singapore",
food,0.5168432,0.241107434,-0.450777501,-0.433033288,0.648717105,0.297074348,0.355961382,-0.593838751,0.653665781,-0.182876185,-0.826469243,-0.841360867,-5.404501915,0.371147096,0.221065477,0.621367931,0.451291054,-1.317940474,-0.112960182,-0.281270325,-0.824136853,-0.517576277,-0.08931385,0.65653348,0.392629385,1.02564311,-0.031084882,0.093363658,0.750083387,-1.376836181,-0.532538354,-0.177494302,-1.142799973,0.285313994,-0.08607778,-0.557823479,0.099048659,0.261352777,0.559393406,0.401398927,-1.158288121,0.072858438,-0.893166006,-0.755691767,1.198626876,0.660855114,1.070929289,0.210741714,-0.679512978,0.728963912,1.20937E+18,the smell of fried food is just ugh ,,"North Region, Singapore",
it,-0.041101001,0.191129997,0.095499001,0.0028301,0.090259001,0.73190999,0.851289988,0.22552,0.274529994,0.740920007,0.341670007,-0.116659999,-6.310100079,-0.201700002,-0.317180008,-0.052168,0.471569985,-0.060286999,-0.672630012,-0.10988,-0.030881001,0.150030002,0.044829,0.771610022,0.080881,0.458460003,0.413120002,0.373430014,0.530200005,-0.053881999,-0.448040009,0.661419988,-0.031502999,-0.409310013,0.527530015,0.35521999,-0.20363,0.01959,0.127590001,0.197310001,-0.808179975,-0.120849997,0.256680012,-0.062236,-0.022257,-0.126139998,0.020710001,-0.296849996,-0.319689989,0.308079988,1.20944E+18,the staff at dior sprayed their hair perfume on my hair and it smell super good ,,"West Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.20965E+18,loving the smell of spices this morning tosai here i come  little india https www instagram compb6eh9qgby9  igshid 1n6wh844ta2m2,little india,"Central Region, Singapore",
raudhah,-0.773239315,-0.183999598,0.782159209,-0.305089027,-0.282942563,-0.311944127,-0.373401552,-0.555235505,0.463816077,-0.787567377,-1.603236318,-1.065711141,-0.210789189,-0.847515583,0.238437802,0.053409521,0.57995218,-0.469827443,0.10105034,0.369338661,-0.286090136,-0.277415961,-0.805115819,0.034537543,-0.097204082,0.437361479,-0.239422992,-0.674299717,-0.052764535,0.00506649,0.034580246,0.692860603,0.898959577,-0.783256531,-0.60535562,-0.278408647,0.682320178,0.539765,0.615479767,-0.02274278,0.516816914,0.569334328,-1.030228376,0.448075563,-0.977749884,0.533536494,-0.302124619,-0.143990308,0.350205541,-0.461309463,1.20966E+18,"the smell of raudhah at masjid nabawi made me so sad ya allah rindunye",,"East Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.20973E+18,i cnt be the only one who dont like truffle idk the smell just pisses me off,,"North Region, Singapore",
poop,0.004714401,0.208778948,0.071662471,-0.094802685,0.236136064,-0.51981771,0.717569113,-0.320325047,0.117076024,0.54565084,0.339656413,0.267451912,-2.897970915,-0.092220671,-0.514593482,0.772902548,0.278243959,-1.01610589,0.007018223,-0.245646864,-0.418591291,0.519615889,0.374499232,0.501372159,-0.162547156,0.762174785,-0.547876,0.421841294,0.165139601,0.206026018,-0.333803803,0.652716577,0.540173948,-0.632888973,-0.908177137,0.210123226,0.014022283,-0.314326197,0.335245371,0.746827424,0.223206788,-0.595040858,-1.342183232,-0.080255635,0.860479414,0.832720518,0.475448519,0.629266977,-0.263526917,0.841693699,1.20979E+18,why the fuck does my poop smell like beer ,,"North Region, Singapore",
rain,-0.901568294,-0.370562047,0.496435493,-0.371073782,-0.871904016,1.197068334,1.295206785,0.037992019,-0.219554305,-0.021817464,0.211331218,-0.262727708,-4.429386139,0.27788654,-0.483149081,0.04892062,0.198523238,0.040483907,-0.411102712,-0.418580234,-0.240937501,-0.728933096,0.444156289,0.395328343,0.761437416,0.14881897,-0.244811803,1.202944875,-0.26229322,0.701292217,-0.275574505,0.50513798,0.678152323,0.325166583,0.226995915,-0.010659162,-1.545620322,0.300170273,0.737096548,1.228078842,-1.161979556,0.148826212,-0.170940608,0.230105132,-0.372237861,0.604406893,-0.154908374,-0.120039448,-0.313086957,1.357121348,1.21007E+18,"was wondering why it was so dark with no rain smell then my colleagues called me out to look up and well this is my first ever eclipse taken at the grandstand 200 turf club rd pic twitter com68hcpakdxa",,The Grandstand,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2101E+18,"madre u smell so good today where r u ggme work haha",,"North-East Region, Singapore",
ginger,0.149407908,-1.267599344,-0.581929624,0.469196945,-0.964107037,0.012337306,-0.258155078,-0.129155546,-0.239660904,0.317673355,-0.986574292,-0.078968175,-2.821176767,-0.332983047,-0.23080641,-0.291282445,0.789317012,-0.54409343,0.721944571,0.489212275,-0.416419834,0.520149827,0.265626401,-0.844634652,0.693565249,1.379948974,-0.25415659,-0.044088181,0.203053683,-0.881798267,-0.33647418,0.595782101,0.084530205,-0.396483779,-0.239455685,0.318599313,0.508043528,-0.173549667,0.18190448,0.679964602,-0.443948269,-0.998224437,-0.591276765,0.626072824,0.601655841,0.189446226,0.869867504,0.696772039,-0.580049574,0.104127929,1.21036E+18,chapter 121 act 4 thats the new products range from polar puffs  cakes inspired by our local dish hainanese chicken rice hainanese chicken puff thats have ginger smell with the chicken stuffing as it is also https www instagram compb6jlwrqhcwj igshid 13w39ff3ltcwk,,"Central Region, Singapore",
bloom,-1.503890991,-0.833309889,-0.104428045,0.072895311,-0.493955851,-0.551480234,0.360319465,-0.361024708,-0.539897144,-0.256294966,0.160092101,0.299202025,-1.944821477,0.371476859,-0.308536768,-0.579665065,-0.127729952,0.524411261,0.565226495,0.862712801,0.244992182,-0.602339089,-0.873227298,0.037978835,0.282893687,0.148449153,0.281744003,0.611115634,0.318604589,0.337275833,1.091400743,0.433438182,-0.003206281,-0.70700556,-0.57682085,-0.31205529,-0.366001427,0.48814109,0.317650646,0.78026551,-0.030072106,-0.840883076,-0.418249518,0.188141391,0.125444293,0.404862821,-0.407240361,-0.422231495,-0.715565562,0.375452459,1.21043E+18,really like the smell of bloom by gucci omgg,,"East Region, Singapore",
mmmm,-0.25477916,0.115863867,0.150249884,-0.072606295,0.259761125,-0.267826527,-0.492872983,0.053205781,0.621179461,-0.281324267,-0.238251761,-0.118080497,0.114241108,-0.11784637,-0.161175713,0.187764332,0.719188571,-0.088729702,-0.154536471,0.777357042,0.089658722,-0.153064653,0.761533439,0.576911092,0.010848122,0.197956011,0.190657675,0.496839345,0.538181007,-0.675479591,-0.210878193,1.004125237,0.718662262,-0.561701,-0.822161376,-0.145461708,-0.355508178,0.060686331,0.308436751,0.465011418,0.826683939,-0.434527099,0.346907258,0.247335076,-0.212299675,0.284560412,0.37493816,0.564358771,-0.090083502,0.132635891,1.21052E+18,mmmm smells like friendship,,"North Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.21058E+18,i can smell a name baby the rhino contest coming up https twitter comchannelnewsasiastatus1210478820458823680,,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.21079E+18,u can smell him too right hahahahah,,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.21101E+18,why indians always smell like must and curry ,,"Central Region, Singapore",
creamsilk,-0.006233828,-0.002097481,0.006128398,-0.006301991,-0.007924007,-0.008552591,0.004422091,0.009604196,-0.008168113,-0.005567857,0.000909763,0.000616986,-0.025331341,0.00661786,0.002829434,-0.005414677,0.000870583,0.00088633,-0.008078686,-0.005530926,-0.000875149,0.005691449,-0.006892385,-0.005715043,-0.008408879,0.009479761,0.001269885,0.003300601,0.00233633,-0.002901244,0.001134488,0.010359871,0.010098338,0.001410347,0.006009951,-0.004849477,0.007132583,0.009744864,0.010170144,0.004545692,-0.012169844,-0.000723962,0.00191962,-0.0106668,0.007157941,0.002305653,-0.004939466,0.003471526,-0.008188899,-0.000966344,1.21158E+18,hahahahaha for some reason i hate the smell of creamsilk on other peoples hair https twitter compunongbayanstatus1211229668981895168,,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.21169E+18,at the end of the day your feet will hurt your clothes will smell and you will feel like you have just run a marathon in clogs but it is the kind of hurt that will put a smile on your face because its a reminder that you are working hard to reach your goals ,,"North-East Region, Singapore",
your,-0.113119997,-0.314119995,-0.198290005,0.922699988,0.211280003,0.061744001,1.608399987,0.012798,-0.292309999,0.074051,-0.160040006,0.135140002,-6.246200085,-0.256419986,-0.911859989,-0.081339002,0.539990008,-0.151150003,0.10114,-0.259110004,-0.329809994,0.181639999,-0.184259996,1.052299976,-0.777580023,0.519919991,0.536949992,0.389039993,0.73973,0.206,-0.697780013,-0.379220009,-0.055484999,-0.350690007,0.823809981,0.215440005,0.540979981,0.599780023,-0.168410003,-0.019626999,-0.755930007,-0.073131002,-0.06081,0.052418001,0.853209972,-0.425870001,0.548910022,0.023269,0.683520019,0.239649996,1.21187E+18,give me your hoodie with your smell on it ,,"Central Region, Singapore",
