index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,id,processed_tweets,LOC,place,loc_pretrained,sentiment_scores
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.80288e+17,smell fishy to me  s e a aquarium marine life park https instagram comp0mqneqo42t,,"Central Region, Singapore",,0.0
kids,0.40430957100000003,0.6929596659999999,-0.09032192800000001,-0.010333985,0.033676524,0.17005315399999998,0.8629049059999999,0.32361370300000003,-0.33897635299999995,-0.401721537,-0.40372595200000005,0.926222801,-4.596622944,0.77651155,0.074849181,0.169706017,-0.933748424,-0.895109713,0.035704412000000005,0.752779663,-0.443638414,-0.108959801,-0.062199019,0.046792213,0.149079427,0.19174329899999998,-0.283690035,0.039505042000000004,0.122787036,-0.74273771,-0.049204092000000005,-0.739547372,0.339359134,0.31328243,-0.281797886,-0.393596292,-0.162687004,0.03121932,0.115158543,-0.595204234,-0.632615268,0.6147950289999999,-0.490500748,-0.112385742,0.55677712,-0.185352758,1.194904566,0.590047836,-0.37332907299999996,0.16617085,5.80304e+17,holy shit secondary school kids smell so toxic and poisonous can die anytime,,"North-East Region, Singapore",,-0.9093
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.80316e+17,the smell of the 6 million toto very stronk ,,"North Region, Singapore",,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.80333e+17, and that table happens to smell like trash,,"East Region, Singapore",,0.3612
confidence,-0.10607078699999999,-0.250291348,0.371121049,0.74306035,0.302230716,1.7900723219999999,1.107774377,-0.8237388729999999,-1.128766656,0.704891145,-0.311508894,0.20503954600000002,-3.0639383789999997,-0.33657565700000003,0.394220859,0.686006963,-0.45580890799999996,0.379509926,0.45622474,-0.7247512340000001,-0.5477315779999999,-0.259030014,0.48139253299999996,1.1723308559999999,-0.5191067460000001,1.199431539,0.6319393520000001,0.477155179,-0.48180651700000005,0.110350981,0.11709322800000001,-1.213157058,-0.17470002199999998,-0.120128557,1.0103838440000001,0.425739229,0.26396516,0.984567821,-0.29494714699999997,-0.212629318,0.961541414,-0.7555485959999999,0.154348195,-0.005606013000000001,-0.370509386,-1.164847255,0.114507891,0.520996511,0.18049772100000003,0.325497776,5.80419e+17,smell of confidence is just like the cup of espresso i had ,,"Central Region, Singapore",,0.7003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8052e+17,the dog is just inside the lift for 2 min but can smell the foul ,,"West Region, Singapore",,0.0
nice,0.191736028,-0.392814755,0.294582218,0.059248619,0.139919922,0.254809082,1.242211461,-0.235582128,-0.7284683590000001,0.9756264090000001,-0.937335253,0.7255061859999999,-5.480526447000001,-0.125020489,-0.496836305,0.30964937800000003,0.59992522,-0.804277062,-1.290355682,0.033782724,-0.033814624,-0.41255241600000003,-0.33253479,0.36312905,-0.09651950699999999,0.947518587,-0.369400829,0.146604776,0.48229885100000003,-0.7838134170000001,-0.314173162,0.825935066,-0.051175985,-0.508326948,0.62584728,0.66470623,-0.289784104,0.30356216399999997,0.180155575,1.023865581,-1.6263513569999999,-0.388049304,0.633500159,0.7024685740000001,0.666157007,-0.046327535,0.6609249110000001,-0.21894148,-0.062847205,0.034593511,5.80567e+17, hahaha yah it has a nice smell  its a moisturizer for the face ,,"North Region, Singapore",,0.7506
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.80572e+17,i will always hate coffee idk why the smell ughhhh,,"North Region, Singapore",,-0.6249
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.80574e+17,i can smell karima from here ,,"Central Region, Singapore",,0.0
hair,-1.3284451959999999,-1.77639091,0.36377859100000004,0.051805079000000004,0.060898174000000006,-0.37627291700000004,1.542282224,-0.001308413,-0.144621983,0.838688135,-0.6942517159999999,0.015905889,-4.887721539,0.983216345,-0.85386306,-0.12509304300000001,-0.024983121,-1.01351881,-0.611171424,-0.7955703140000001,-0.858594298,0.137501925,0.617980242,0.48675069200000004,-0.159301728,0.991547823,-0.613455296,1.2842413190000002,-0.129687443,-0.358207285,-0.9882758859999999,0.545040667,-0.23588812399999998,-1.4715455769999999,-0.245963559,0.08149471900000001,-0.24976490399999998,0.671412826,0.218739972,0.884120226,-1.2955740690000002,-0.083159491,0.08771918699999999,0.723199189,0.734030724,-1.389384151,0.975551367,0.325030386,-0.300277025,-0.04442828099999999,5.80649e+17,opened my hair bun and my gawd did my hair smell awesomely nice ,,"West Region, Singapore",,0.4215
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.80654e+17,walked into a room full of leather goods and im literally intoxicated nothing beats the smell of leather nothinf  ,,"East Region, Singapore",,0.0
fanxoxo,0.001415541,-0.004201178,5.2300000000000004e-05,0.004853409,-0.004937329,0.006337805,-0.006667833000000001,-0.004278457,-0.00289345,0.008337094,0.008328089,0.008962531,-0.000237149,-0.00476792,0.007695102,-0.008246589,-0.00037407099999999996,-0.000647906,0.002498219,-0.005311532,0.0054235609999999995,-0.009733118,0.009482429,-0.002383451,0.000156389,-0.005610463,0.008582117,-0.0027349109999999996,0.001592615,0.006365845,0.000496904,-0.0014875939999999999,0.008582911,0.005038123,-0.002940247,-0.0036069690000000002,-0.002254835,-0.010228088,0.001616117,0.009199115,0.0023848289999999998,-0.005339839,-0.0025208,-0.0032423,0.007680086,0.010911343,0.0045025640000000006,-0.008904976,-0.008066941999999999,0.003857445,5.80658e+17, fanxoxo smell like nafisah bae ,,"North Region, Singapore",,0.3612
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.80712e+17,either the sweet got problem either i am seriously losing mai sense of smell ,,"East Region, Singapore",,-0.4588
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.80713e+17,when i get hungry i tend to smell food on public transport right now i smell instant noodles on the bus ,,"Central Region, Singapore",,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.80743e+17,alamak the whole cabin smell of my truffle hashbrowns in ma bag,,"West Region, Singapore",,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.80744e+17, hahahah i think the smell v strong ,,"West Region, Singapore",,0.5106
perfume,-1.9807262419999998,-0.9570548529999999,0.43896809200000003,0.712867677,-0.275345623,0.311483085,1.3850184680000002,-0.332713634,0.358298361,-0.734005272,-0.366181046,0.10106194,-3.037876844,-0.115836546,-0.175812915,0.710842967,0.5225086210000001,-0.289849937,0.15309009,-0.040574037,-0.008744456,0.08592638400000001,0.62638098,-0.282757014,0.352105677,-1.34618187,0.7385102509999999,0.826278269,0.5928156379999999,-0.012448275,-0.48718878600000004,0.476591945,-0.315353841,-0.431744188,0.08931066800000001,-0.950046122,-0.5478839870000001,-0.442516178,-0.7330982090000001,0.474037528,-1.218125582,-0.747834265,-1.805211544,-0.5548641679999999,-0.075841278,-0.09650032199999999,0.816625953,-0.126689553,-0.9749491809999999,-0.4296121,5.80886e+17,my own perfume smell is too strong getting headache ,,"Central Region, Singapore",,0.5106
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.80969e+17,omg i smell like belacan rn and im gg to rp  why did my grandma cooked samosa just now,,"North Region, Singapore",,0.5719
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.81007e+17,the smell stays coming to my senses,,"Central Region, Singapore",,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.81041e+17,happy with the takeaway a little comfort thai food to soothe my soul the smell of coriander https instagram comp0saszigptu,,"West Region, Singapore",,0.813
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.81074e+17,the smell of the taxi,,"North Region, Singapore",,0.0
about,0.597880006,0.645060003,0.226909995,0.26851001399999996,-0.152999997,0.41859999299999995,0.8158800009999999,0.17809000600000002,0.106729999,-0.275449991,0.058446001,-0.339949995,-5.8744997979999996,0.06849599599999999,-0.7312399740000001,-0.347829998,0.133100003,-0.464910001,0.118929997,0.146170005,0.253450006,0.088469997,-0.138420001,0.320969999,-0.380789995,0.731939971,0.589359999,0.348619998,-0.17543999899999999,-0.442759991,-0.450760007,0.010941,-0.575030029,0.060490000999999995,0.18433000100000002,0.645070016,-0.486180007,0.18884000199999998,0.557940006,-0.338979989,-0.9211500290000001,0.148090005,0.538559973,0.018681998999999998,0.06707,0.115910001,-0.151529998,0.278910011,-0.454470009,-0.199430004,5.81355e+17,and very particular about smell hahahhaha,,"West Region, Singapore",,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.81356e+17,sorry to say but if u do smell please distance yourself from me,,"West Region, Singapore",,0.4215
couple,-0.12120894300000001,-0.005390531,-0.262110919,0.633785069,0.16178189199999998,0.136658475,1.68957305,-0.15812425300000002,-0.259053975,0.802785456,-0.22363375100000002,-0.053263925,-3.0725898739999997,0.496033072,0.089819118,0.9322658779999999,-0.52357924,-1.480466604,-1.260603189,-0.22144255,0.762516558,0.031122625,-0.12208704699999999,-1.049480438,-0.945267558,0.351688802,-0.291640997,-0.7223691940000001,-0.756588697,-0.563021302,-0.243646726,0.13982027800000002,-0.49289116299999997,0.345826089,0.188606143,-0.19725094699999998,0.149631128,-0.002303553,1.1613863709999999,-0.646294355,-1.6400237080000002,-0.720312595,-0.108279586,-0.322166443,0.166531771,-0.336227685,-0.229389265,-0.369345129,0.459217191,-0.31606257,5.81417e+17,got one angmoh couple smell like pancakes  maybe i too hungry ,,"Central Region, Singapore",,0.3612
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.81426e+17,i think someone sprayed too much bug spray in the bus the smell damn strong ,,"North-East Region, Singapore",,0.1531
fresh,-0.7026261090000001,-0.9907792209999999,0.139879957,-0.40202990200000005,0.651041329,0.6088506579999999,0.357800901,-0.171091735,-0.016071824,-0.011317927,-1.000530243,0.369824886,-4.142666817,-0.073448837,-0.05111691,-0.056020144,0.20888520800000002,-0.435243547,-0.33068582399999996,0.043692198,-1.361355782,-0.27868512300000003,-0.625597894,-0.21592380100000003,-0.315814078,0.551309347,-0.197184041,0.477332652,-0.19211863,-0.46824622200000005,-0.289137572,1.124300361,-1.0683203940000001,0.17642386300000001,0.279221922,-0.19689901199999998,-0.312218606,0.30543920399999996,0.634317875,0.974564433,-1.262316704,-0.653558314,0.09833317300000001,-0.47152456600000003,0.534552217,0.232935265,0.417690933,0.17409129399999998,-0.604940355,0.7913725970000001,5.81431e+17,the fresh smell of   saboten japanese cutlet https instagram comp0uydgwgs3d,saboten japanese cutlet,"Central Region, Singapore",,0.3182
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.81435e+17, i know everythings so damn fishy  i smell a rat in every interview i read now im so tired but my mind wont let me rest,,"East Region, Singapore",,-0.5598
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.81471e+17,i smell zebza perfume inside my block lift,,"North Region, Singapore",,-0.4404
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.81488e+17,i may be bad but im perfectly good at it sex in the air i dont care i love the smell of it ,,"North Region, Singapore",,0.1043
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.81665e+17,a good leader must know how to keep his ppl stomache happy almost lunch i smell bak kut teh loo chiak simi ,,"West Region, Singapore",,0.765
ground,-0.026242427999999998,-0.631743133,0.991575062,-0.419196874,0.326041669,0.43396976600000003,0.100326493,0.205838546,0.296409547,-0.356240302,0.447866857,-0.183039263,-3.674550533,-0.360382259,0.306875467,0.23397231100000002,0.247942761,0.047016632,0.21132224800000002,-1.2857463359999999,-0.36490821799999995,-0.28627792,0.327367336,-0.044962019000000006,0.053073063,0.817768753,-0.736835837,0.14860537599999998,0.052791696,0.803281784,0.071925759,0.10714100300000001,0.033363376,0.171233028,0.751758158,-0.088517211,-0.046007257,0.23673889,0.35865032700000005,0.184705824,0.226354167,0.218233645,-0.077312939,-0.11044290699999999,0.44732931299999995,0.663440526,0.508282661,0.33820161200000004,0.913636863,0.921377659,5.81669e+17,hurray its raining right now wet ground smell is so fresh it was hot n dry lately in https instagram comp0wejkzhu7n,,"North-East Region, Singapore",,0.7712
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.81718e+17, eh i smell an invitation ade org hinting ke tu ,,"Central Region, Singapore",,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.81734e+17,and i smell like food ,,"Central Region, Singapore",,0.3612
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.81746e+17,i smell like curry now,,"West Region, Singapore",,0.3612
blankets,-0.148642331,-1.063667417,0.30158850600000003,1.114732981,-1.189344883,-0.09220139699999999,0.559710324,-0.754439414,0.391319573,-1.329974055,0.490113884,-0.161590293,-2.570619822,0.06636855,-0.214182898,0.7511660459999999,-0.6767233009999999,-1.249508977,-0.09194071599999999,-0.343614697,-0.6952143909999999,0.072547369,0.238201931,-0.032429226,0.01577352,1.186659098,-1.134783506,0.810953915,-0.26484948399999997,-0.064911999,-0.454523712,1.306491613,0.237083063,0.941960573,-0.468533576,-2.4444272519999997,-0.10062287,-0.10960459,0.593558729,0.700807333,0.578114271,1.160132408,0.09655910699999999,-0.368834227,1.652928591,0.46504968399999996,1.23822403,0.394451231,0.307513952,0.9028938409999999,5.81816e+17,nephews blankets smell got me like   nsrcc tanah merah chalet https instagram comp0xhw8qqpzf,,"East Region, Singapore",,0.3612
her,-1.021100044,-0.236709997,0.789390028,0.7178199890000001,0.038426001,-0.38578000700000004,0.5217199920000001,-0.052611001,-0.836600006,1.2398999929999999,-0.694899976,0.011239,-4.824800014,0.490669996,-1.2294000390000002,-0.7135300040000001,-0.08956599999999999,-0.961319983,-0.505609989,-0.441839993,0.488590002,0.739170015,-0.671519995,0.455040008,-0.35530000899999997,0.42581999299999995,0.274859995,0.648060024,-0.21640999600000002,0.24447999899999998,-1.01639998,0.48175001100000003,-0.764769971,-1.0789999959999999,0.36528000200000005,1.171599984,0.458149999,0.60402,-0.7730299829999999,-0.804480016,-0.534630001,0.324990004,0.032566000000000005,0.262080014,1.402799964,-0.5579000120000001,1.702299953,-0.98003,0.7269399759999999,0.503050029,5.81818e+17,omg her smell ,,"West Region, Singapore",,0.0
her,-1.021100044,-0.236709997,0.789390028,0.7178199890000001,0.038426001,-0.38578000700000004,0.5217199920000001,-0.052611001,-0.836600006,1.2398999929999999,-0.694899976,0.011239,-4.824800014,0.490669996,-1.2294000390000002,-0.7135300040000001,-0.08956599999999999,-0.961319983,-0.505609989,-0.441839993,0.488590002,0.739170015,-0.671519995,0.455040008,-0.35530000899999997,0.42581999299999995,0.274859995,0.648060024,-0.21640999600000002,0.24447999899999998,-1.01639998,0.48175001100000003,-0.764769971,-1.0789999959999999,0.36528000200000005,1.171599984,0.458149999,0.60402,-0.7730299829999999,-0.804480016,-0.534630001,0.324990004,0.032566000000000005,0.262080014,1.402799964,-0.5579000120000001,1.702299953,-0.98003,0.7269399759999999,0.503050029,5.8183e+17,i miss her smell,,"West Region, Singapore",,-0.1531
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8187e+17,damn my nose smell like i reek of alcohol ,,"East Region, Singapore",,-0.5574
real,0.048475396,0.11624562699999999,-0.023736345,0.010739651000000001,0.750712395,0.68779999,0.21499452,0.368858635,-0.24923236699999998,0.837920427,0.310502768,0.289845943,-4.469347954,0.055654023,0.223221943,-0.497901618,-0.5157021279999999,0.045627266,-0.018687049,-0.622773707,0.21358178600000002,-0.09444513199999999,-0.12482801800000001,-0.384625614,-0.25651994300000003,-0.452094108,0.406535119,-0.620768845,-0.734612763,-0.9679362770000001,-0.500788391,-0.516018689,0.35772830200000005,-0.028729536,0.34970924299999995,0.79839468,-0.155692324,-0.494798422,-0.903075576,0.420316577,-2.03976965,-0.44677949,1.065021396,-0.586170435,-0.0064832909999999995,-0.15850357699999998,0.649443209,0.44683635200000005,-0.18467956800000002,0.071818218,5.81974e+17,baby girl i want your real smell give me your real smell,,"West Region, Singapore",,0.0772
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.82012e+17,i smell gudang,,"East Region, Singapore",,0.0
lotion,-1.43520391,-1.2033160920000001,0.111354753,-0.08194356400000001,0.187128127,0.666462839,0.56342721,-0.467695326,0.540435851,0.310685515,-0.40230608,0.505160391,-2.0900206569999997,0.295009404,0.077969812,0.572602987,0.8690040109999999,-1.017114162,0.7053474190000001,-0.11378811300000001,-1.10304749,0.026597878,0.172778144,0.042923864000000006,0.176062122,0.613273919,0.212516189,1.3793822530000002,-0.244019806,0.342879355,-0.9116739629999999,0.6970995659999999,-0.579414725,-0.868913412,-0.21543619,-0.856684208,0.21914552199999998,1.309513927,0.041288833999999996,1.645710945,-0.110435285,-0.213864893,-0.64369458,-0.962713897,0.411576658,-1.0902215240000002,0.389476091,0.23183032899999997,0.18584539,0.060805640999999994,5.82042e+17,this lotion smell so ,,"West Region, Singapore",,0.0
waffles,0.308920622,0.033976726,0.01409172,0.49564746,0.704313278,0.240012258,-0.187388867,-0.049665377000000004,0.41719421700000003,-0.327035457,-0.50843215,-0.957704723,-2.380094051,-0.683430552,-0.021587336000000002,-0.78869307,0.410911649,-1.513375282,-0.015847851,0.081352033,-0.15421347300000002,0.138446063,-0.459608167,-0.7215749029999999,1.211163878,0.21902141,-0.361857235,0.16854956699999998,0.36835011799999995,-1.414146781,-0.44435429600000004,0.9917498229999999,-0.634982944,-0.12621769300000002,-1.005533457,-0.346719265,0.598728776,-1.00907135,0.248619244,1.881981134,0.156859115,-0.757593215,-0.75752908,-1.030625224,1.242994428,0.054076772,0.56044066,-0.297378212,0.179742679,0.5995245579999999,5.82185e+17,diverted to while on our way back home because the smell of the waffles was so intense https instagram comp00jadgke1u,,"West Region, Singapore",,0.188
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.82196e+17,my room smell like angels room sia ,,"West Region, Singapore",,0.3612
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.82204e+17,i smell uniq comeback ,,"East Region, Singapore",,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.82215e+17, eunson hyung should shower now if not will smell ,,"Central Region, Singapore",,0.0
sick,0.141840994,0.349356413,0.160934225,-0.509703875,-0.570894122,0.347466528,1.3284457920000001,0.148032591,-0.11687222900000001,0.37859952399999997,0.17667707800000002,0.127134785,-4.229046822,-0.274523109,0.341135621,-0.30582994199999997,0.22286786100000003,-0.7462390659999999,-1.171129823,-0.04788208,-0.577202737,0.47172123200000005,0.21189262,0.606694221,0.097873993,1.290823817,-0.355950803,0.14109116800000002,-0.305839658,-0.13564269199999998,-1.144277692,0.24681350600000002,-0.196667746,0.6077094670000001,-0.257143885,0.260017574,-1.023507953,-0.48548165,-0.05440231,0.383468926,-0.38292682200000006,0.200975507,0.33419770000000004,0.21165171300000002,0.600831091,0.148027033,0.726305902,0.528312325,-0.775676072,0.293562561,5.8237e+17,i smell like a sick person,,"West Region, Singapore",,-0.2023
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.82395e+17,the smell tho hahaha,,"North-East Region, Singapore",,0.5574
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.82466e+17,i hate the smell of perspiration i cn get headache mannnn,,"West Region, Singapore",,-0.5719
finger,0.13614921300000002,-0.35303029399999997,0.497714043,0.32967692600000004,0.6006858939999999,-0.288209617,0.577250361,-0.00425124,0.35689768200000005,0.455884874,0.330843389,0.355860949,-3.1630845069999998,-1.042727113,-1.1128140690000001,0.146312416,0.10932476099999999,-0.639362931,0.321255833,-1.3643460269999999,-0.627864897,1.137763858,0.591419578,-0.068002753,0.152653724,0.835060954,-1.1321467159999998,0.291905016,-0.25848186,0.5210679770000001,-0.56987232,0.162879512,-0.07767336799999999,-0.808923066,0.31135878,0.033772085,0.284194648,0.17139074199999998,0.48901933399999997,0.294942379,-0.022110467999999998,-0.021179668999999998,-0.803700805,0.6151553989999999,0.963229001,-0.7790248390000001,0.71083349,0.14885053,1.247743607,0.614481091,5.82512e+17,smell my finger smell my finger ,,"West Region, Singapore",,0.0
tree,-0.483325213,-1.167395353,0.485590935,0.214199096,0.575591981,-0.10451688599999999,0.475680709,-0.198825642,0.282889664,-0.5161241289999999,-0.311740965,0.857388735,-3.8315579889999998,0.36191183299999996,-0.288723707,0.551343024,0.07133215700000001,0.387806803,0.273112357,-0.181881949,0.038915429,-0.284860343,-0.306929648,-0.21665222899999997,0.349166214,0.578835964,-1.332020044,0.254239738,0.82958734,0.33606445799999995,0.237145141,0.481357992,0.086767204,-0.666444719,-0.584996521,-0.014825498999999999,0.078780167,0.550178111,0.568273783,0.253161967,-0.649682045,0.06791359200000001,-0.768831193,-0.072821304,0.518963218,0.8647909159999999,0.39481267299999995,-0.218457058,0.20643536699999998,1.168043852,5.82558e+17,my bother thought the smell of burnt tree branches is normal when heating up brownies lol,,"East Region, Singapore",,0.1027
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.82727e+17,love the smell of delifrance,,"Central Region, Singapore",,0.6369
sweaty,-0.304834008,-0.014090225,1.102544188,-0.47572624700000005,-0.055287473,-0.032783564,0.895639181,0.286017925,-1.31373775,-0.011457074,0.140682325,-0.189736679,-1.8764301540000001,-0.093325138,-0.004558036,-0.034139805,0.36390987,-2.064045191,-0.786834061,-0.542352676,-0.6991386409999999,0.149508163,0.7979158759999999,0.034103787999999996,0.234781623,1.9290424590000002,-0.623209,0.989374995,-1.122134805,-0.20324672800000002,-0.308100462,-0.104080744,1.238249063,0.278750569,-0.274344236,0.26486989899999996,-0.621373117,0.26687073699999997,0.012344923,1.212247968,-0.104753286,-0.20704025,-0.353626668,0.782277167,0.8181139829999999,0.264890283,1.688217163,0.98020792,0.072463661,0.23480333399999997,5.82847e+17,guy sitting beside me in the train had a really bad sweaty smell gosh please spray some deodorant delayed,,"Central Region, Singapore",,-0.5256
your,-0.11311999699999999,-0.314119995,-0.198290005,0.922699988,0.211280003,0.06174400099999999,1.6083999869999999,0.012798,-0.292309999,0.074051,-0.16004000599999998,0.13514000199999998,-6.246200085,-0.256419986,-0.9118599890000001,-0.08133900200000001,0.539990008,-0.151150003,0.10114,-0.259110004,-0.329809994,0.181639999,-0.184259996,1.052299976,-0.777580023,0.519919991,0.536949992,0.389039993,0.73973,0.20600000000000002,-0.6977800129999999,-0.37922000899999997,-0.05548499900000001,-0.350690007,0.8238099809999999,0.215440005,0.540979981,0.599780023,-0.168410003,-0.019626999,-0.755930007,-0.073131002,-0.06081,0.052418001,0.853209972,-0.425870001,0.548910022,0.023269,0.683520019,0.239649996,5.82864e+17,your smell calms me ,,"West Region, Singapore",,0.3182
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.83078e+17,my room constantly 247 smell of peppermint meh,,"North Region, Singapore",,-0.0772
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.83109e+17,i smell garlic bread  im hungry,,"Central Region, Singapore",,0.0
food,0.5168432,0.24110743399999998,-0.450777501,-0.43303328799999996,0.648717105,0.297074348,0.35596138200000005,-0.593838751,0.6536657810000001,-0.182876185,-0.826469243,-0.841360867,-5.404501915,0.371147096,0.22106547699999998,0.621367931,0.45129105399999997,-1.317940474,-0.11296018199999999,-0.281270325,-0.824136853,-0.5175762770000001,-0.08931385,0.65653348,0.392629385,1.02564311,-0.031084882,0.093363658,0.750083387,-1.376836181,-0.5325383539999999,-0.177494302,-1.142799973,0.28531399399999996,-0.08607778,-0.557823479,0.099048659,0.261352777,0.559393406,0.401398927,-1.158288121,0.072858438,-0.893166006,-0.7556917670000001,1.1986268759999998,0.660855114,1.070929289,0.210741714,-0.679512978,0.728963912,5.83156e+17,mummy cooking the food smell though  hungry af ,,"East Region, Singapore",,0.0
place,0.352932543,-0.442433029,-0.306672603,0.297658443,0.6201661829999999,-0.11396589900000001,0.761104643,-0.165335715,-0.160429671,0.025878507999999998,-0.08535201099999999,-0.37868654700000004,-4.797183513999999,0.26036322100000003,0.561893463,1.231127501,0.24179114399999999,-0.008918928000000001,-1.1732193229999999,-0.305024385,0.7971473929999999,-1.2727652790000001,-0.138027743,-0.352915585,0.19341570100000002,0.23731329999999998,-0.253221303,-0.22669059,-0.00016907400000000001,-0.064542353,0.509407043,-0.48074930899999996,-0.573168218,-0.266354352,0.762607038,0.480147362,-0.171471983,-0.137965649,0.7401934859999999,0.42567166700000003,-0.426163644,0.27365148100000003,-0.162756905,0.052880365,0.21171037899999998,0.306839138,0.893791318,0.288477808,0.847072899,0.35302177100000004,5.83157e+17,this place smell like vagina,,"Central Region, Singapore",,0.3612
summer,-0.40926846899999997,-0.570621192,0.34671127799999996,-0.624320149,0.224615961,0.34296453,1.743680954,-0.054386265999999996,0.139255285,-0.232144341,-0.307810605,-0.095763236,-4.079036713,1.4364534619999998,-0.590398133,0.084192596,-0.576057076,0.48544210200000004,-0.932456195,0.544595242,0.06925318400000001,-0.11091131,0.300432563,0.066988729,0.397314459,0.31296783699999997,-0.036408331,-0.042291995,-0.015426196000000001,-0.85350126,0.011936328999999999,-0.380168259,-0.001304279,0.054487739,0.307885289,-0.459526628,-0.280782402,0.42942550799999996,0.47160938399999996,1.064221501,-1.386876702,-0.079426311,0.5207278129999999,0.264396995,0.49100056299999995,0.428826928,0.081825346,0.060538765,-0.9556606409999999,1.14729774,5.83185e+17,just the smell of the summer can make me fall in love   mambo beach club singapore https instagram comp07pexps2vk,mambo beach club,"Central Region, Singapore",,0.6369
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.83209e+17,i like the smell on this bus,,"North-East Region, Singapore",,0.3612
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.83272e+17,hate e smell of it,,"Central Region, Singapore",,-0.5719
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8329e+17,do i smell cupcakes repost from via igrepostapp only for you ladies  https instagram comp07aqqxpos,,"Central Region, Singapore",,0.0
